country_name,year,headcount,PopTotal,PIP_Region,poorpop
Albania,2020,0.119819516725286,2866849,ECA,343504.46170437
Albania,2021,0.0982866186440857,2854710,ECA,280579.793109458
Albania,2022,0.08734592192906,2842321,ECA,248265.148163328
Albania,2023,0.081793119916195,2832439,ECA,231674.022782307
Albania,2024,0.0771549488099816,2826020,ECA,218041.428435984
Albania,2025,0.0710824020607598,2821626,ECA,200567.953797093
Albania,2026,0.0640346482556813,2816695,ECA,180366.073568536
Albania,2027,0.0573482817739415,2811110,ECA,161212.328377545
Albania,2028,0.0520475350413014,2804771,ECA,145981.416905326
Albania,2029,0.0460747159114954,2797599,ECA,128898.579159284
Albania,2030,0.0422192891751159,2789599,ECA,117774.886863614
Algeria,2020,0.31107294921875,43451666,MNA,13516637.8910881
Algeria,2021,0.300454956054687,44177969,MNA,13273489.7344803
Algeria,2022,0.283246484375,44903225,MNA,12718680.6183496
Algeria,2023,0.27787646484375,45606480,MNA,12672967.4363672
Algeria,2024,0.274703271484375,46278751,MNA,12712924.2999108
Algeria,2025,0.272750537109375,46922031,MNA,12798009.1575127
Algeria,2026,0.2705537109375,47538087,MNA,12861605.8487197
Algeria,2027,0.268356884765625,48130008,MNA,12916019.0106246
Algeria,2028,0.26518369140625,48700234,MNA,12914507.8244682
Algeria,2029,0.262986865234375,49251258,MNA,12952433.9502694
Algeria,2030,0.259813671875,49787283,MNA,12935416.8089098
Angola,2020,0.807904312867851,33428486,SSA,27007018.0120426
Angola,2021,0.813890791116032,34503774,SSA,28082303.9173488
Angola,2022,0.81419640874104,35588987,SSA,28976425.4061316
Angola,2023,0.813838926459022,36684202,SSA,29855031.5736859
Angola,2024,0.811911122681569,37804634,SSA,30694002.8335058
Angola,2025,0.807904312867851,38942791,SSA,31462048.8040113
Angola,2026,0.806556663760999,40099526,SSA,32342539.9089574
Angola,2027,0.804491635600905,41274799,SSA,33205230.5566086
Angola,2028,0.802444923514598,42468711,SSA,34078801.5501586
Angola,2029,0.800750779111754,43680934,SSA,34977541.9328291
Angola,2030,0.799293612928956,44911664,SSA,35897606.1812113
Armenia,2020,0.573529903674237,2805608,ECA,1609100.08598767
Armenia,2021,0.536217227335173,2790974,ECA,1496568.33984456
Armenia,2022,0.488028150653125,2780469,ECA,1356947.14401834
Armenia,2023,0.46700170666256,2777970,ECA,1297316.73105739
Armenia,2024,0.437757480601543,2777979,ECA,1216081.08820399
Armenia,2025,0.413000268710518,2777003,ECA,1146902.98520991
Armenia,2026,0.393802257335567,2775109,ECA,1092844.18855225
Armenia,2027,0.366050320286956,2772323,ECA,1014809.72208889
Armenia,2028,0.345239523597614,2768742,ECA,955879.169044704
Armenia,2029,0.325714053753732,2764470,ECA,900426.73018058
Armenia,2030,0.301426591197263,2759528,ECA,831795.1183534
Australia,2020,0.0098426980933794,25670051,OHI,252662.562034652
Australia,2021,0.0098426980933794,25921089,OHI,255133.453278618
Australia,2022,0.0098426980933794,26177413,OHI,257656.373024705
Australia,2023,0.0098426980933794,26439111,OHI,260232.187430346
Australia,2024,0.0098426980933794,26699482,OHI,262794.940575618
Australia,2025,0.0098426980933794,26958054,OHI,265339.986707019
Australia,2026,0.0098426980933794,27214034,OHI,267859.520564962
Australia,2027,0.0098426980933794,27467171,OHI,270351.071632226
Australia,2028,0.0098426980933794,27717005,OHI,272810.112267687
Australia,2029,0.0098426980933794,27962250,OHI,275223.984761598
Australia,2030,0.0098426980933794,28202414,OHI,277587.846506497
Austria,2020,0.00923049014037447,8907777,OHI,82223.1477711545
Austria,2021,0.00852674070522524,8922082,OHI,76076.2797647574
Austria,2022,0.00849712690763793,8939617,OHI,75961.0601546775
Austria,2023,0.00849712690763793,8958960,OHI,76125.4200804519
Austria,2024,0.00849712690763793,8977139,OHI,76279.8893505059
Austria,2025,0.00849712690763793,8994123,OHI,76424.2045539052
Austria,2026,0.00849712690763793,9009822,OHI,76557.6009492282
Austria,2027,0.00849712690763793,9023827,OHI,76676.6032115697
Austria,2028,0.00849712690763793,9036044,OHI,76780.4126110003
Austria,2029,0.00849712690763793,9046322,OHI,76867.746081357
Austria,2030,0.00849712690763793,9054576,OHI,76937.8813668527
Azerbaijan,2020,0.00188764066291192,10284951,ECA,19414.2917236566
Azerbaijan,2021,0.00174893649790028,10312992,ECA,18036.7681113536
Azerbaijan,2022,0.0015014153340823,10358074,ECA,15551.7711351592
Azerbaijan,2023,0.0015014153340823,10412651,ECA,15633.7138798474
Azerbaijan,2024,0.00144474209098931,10462904,ECA,15116.1978027804
Azerbaijan,2025,0.00101772813603442,10509535,ECA,10695.8494661385
Azerbaijan,2026,0.00101772813603442,10553323,ECA,10740.4137457592
Azerbaijan,2027,0.000831872105823599,10595099,ECA,8813.76731653951
Azerbaijan,2028,0.000806422687496367,10635058,ECA,8576.35205403973
Azerbaijan,2029,0.000806422687496367,10673545,ECA,8607.38884401341
Azerbaijan,2030,0.000646987075517704,10711138,ECA,6929.96785008654
Bangladesh,2020,0.796934257264973,167420951,SAS,133423491.23578
Bangladesh,2021,0.777563446541008,169356251,SAS,131685230.220824
Bangladesh,2022,0.756166408402525,171186372,SAS,129445384.082699
Bangladesh,2023,0.739669087854488,172954319,SAS,127928963.375224
Bangladesh,2024,0.712861729108135,174701211,SAS,124537807.350745
Bangladesh,2025,0.686204353448358,176421509,SAS,121061207.517729
Bangladesh,2026,0.660360176592128,178106136,SAS,117614199.421102
Bangladesh,2027,0.633123044429028,179751964,SAS,113805110.689777
Bangladesh,2028,0.60744460045433,181356085,SAS,110163774.592787
Bangladesh,2029,0.577823082411383,182915579,SAS,105692843.678843
Bangladesh,2030,0.548976397531085,184424144,SAS,101244502.190874
Belarus,2020,0.0244084429534652,9633740,ECA,235144.593218516
Belarus,2021,0.0224050945200931,9578167,ECA,214599.736964236
Belarus,2022,0.027821998428337,9534954,ECA,265281.475202266
Belarus,2023,0.0262039816843581,9498238,ECA,248891.654585674
Belarus,2024,0.0255743788422487,9455037,ECA,241806.698205478
Belarus,2025,0.0248507036566967,9412540,ECA,233908.242196804
Belarus,2026,0.0242066100278247,9371048,ECA,226841.304488026
Belarus,2027,0.0230786059798055,9330247,ECA,215329.094207262
Belarus,2028,0.022296821963252,9289331,ECA,207122.559464717
Belarus,2029,0.0210498655157501,9247954,ECA,194668.187995843
Belarus,2030,0.020581442818342,9206170,ECA,189476.261430936
Belgium,2020,0.00234033349713485,11561717,OHI,27058.2735794934
Belgium,2021,0.00218433685319018,11611419,OHI,25363.2504395327
Belgium,2022,0.00218433685319018,11655930,OHI,25460.4774572051
Belgium,2023,0.00218433685319018,11686140,OHI,25526.4662735399
Belgium,2024,0.00218433685319018,11715774,OHI,25591.1969118474
Belgium,2025,0.00218433685319018,11744521,OHI,25653.990043366
Belgium,2026,0.00218433685319018,11772171,OHI,25714.3869573567
Belgium,2027,0.00218433685319018,11798879,OHI,25772.7262260318
Belgium,2028,0.00218433685319018,11824728,OHI,25829.1891493499
Belgium,2029,0.00218433685319018,11849632,OHI,25883.5878743417
Belgium,2030,0.00218433685319018,11873460,OHI,25935.6362528795
Belize,2020,0.741003949652185,394921,LAC,292638.02080059
Belize,2021,0.687246313430184,400031,LAC,274919.83000779
Belize,2022,0.684888822074319,405272,LAC,277566.262699704
