country_name,year,headcount,PopTotal,PIP_Region,poorpop
Lao PDR,2026,0.272801364162925,7938533,EAP,2165642.6318524
Lao PDR,2027,0.260659047746229,8037043,EAP,2094927.9750755
Lao PDR,2028,0.250398995927644,8133739,EAP,2036680.07873752
Lao PDR,2029,0.237068171959922,8228567,EAP,1950731.33653974
Lao PDR,2030,0.226581037269378,8321287,EAP,1885445.83987619
Latvia,2020,0.0082779051331156,1897052,ECA,15703.6164885872
Latvia,2021,0.0075483822118835,1873919,ECA,14145.0568461105
Latvia,2022,0.00716980540257589,1850651,ECA,13268.8075380825
Latvia,2023,0.00692097662069159,1830211,ECA,12666.8475419326
Latvia,2024,0.0068564523638507,1810240,ECA,12411.8243271371
Latvia,2025,0.00656971048444779,1790796,ECA,11765.0112567072
Latvia,2026,0.00603431244125623,1771916,ECA,10692.294763661
Latvia,2027,0.00465312672201952,1753619,ECA,8159.81142914114
Latvia,2028,0.00446271697774442,1735806,ECA,7746.41090627063
Latvia,2029,0.00402668194877397,1718386,ECA,6919.39388722591
Latvia,2030,0.00337478576637834,1701338,ECA,5741.6512661986
Lebanon,2020,0.00313771261801981,5662923,MNA,17768.6249519746
Lesotho,2020,0.582354132414191,2254100,SSA,1312684.44987483
Lesotho,2021,0.581232138079707,2281454,SSA,1326054.3863505
Lesotho,2022,0.578101346754081,2305825,SSA,1333000.53787923
Lesotho,2023,0.577386453262616,2330318,SSA,1345494.04499403
Lesotho,2024,0.57560173525159,2356083,SSA,1356165.46319677
Lesotho,2025,0.571702762290705,2381381,SSA,1361442.0957666
Lesotho,2026,0.573269519022103,2406247,SSA,1379428.06033838
Lesotho,2027,0.576637683359897,2430720,SSA,1401644.74969657
Lesotho,2028,0.57560173525159,2454823,SSA,1413000.37853551
Lesotho,2029,0.57560173525159,2478552,SSA,1426658.8321113
Lesotho,2030,0.57560173525159,2501946,SSA,1440124.45910577
Liberia,2020,0.666076916743209,5087584,SSA,3388722.26439208
Liberia,2021,0.659730433362161,5193416,SSA,3426254.58830998
Liberia,2022,0.656113083366996,5302681,SSA,3479158.38102158
Liberia,2023,0.648331044287175,5418377,SSA,3512902.01875161
Liberia,2024,0.635973703433867,5536949,SSA,3521353.96125445
Liberia,2025,0.621217024150464,5657229,SSA,3514366.9643177
Liberia,2026,0.603201970953856,5779303,SSA,3486086.96033953
Liberia,2027,0.59314863147792,5902858,SSA,3501272.14450849
Liberia,2028,0.578639156070044,6028036,SSA,3488057.66379985
Liberia,2029,0.565205111159009,6154516,SSA,3478563.8999099
Liberia,2030,0.548423678606928,6282074,SSA,3445238.13236094
Lithuania,2020,0.00688579538862899,2820267,ECA,19419.7815033025
Lithuania,2021,0.00634358163413348,2786651,ECA,17677.3481043397
Lithuania,2022,0.00634358163413348,2750055,ECA,17445.1983908569
Lithuania,2023,0.00634358163413348,2718352,ECA,17244.08782231
Lithuania,2024,0.00634358163413348,2692798,ECA,17081.9839372314
Lithuania,2025,0.00618808657302633,2668446,ECA,16512.5748634458
Lithuania,2026,0.00618808657302633,2645221,ECA,16368.8565527873
Lithuania,2027,0.00618808657302633,2622934,ECA,16230.9426673342
Lithuania,2028,0.00612507607514105,2601223,ECA,15932.6887634066
Lithuania,2029,0.00603384205835732,2579906,ECA,15566.7453294084
Lithuania,2030,0.00603384205835732,2558928,ECA,15440.1673907082
Luxembourg,2020,0.00120503937129578,630399,OHI,759.655614625488
Luxembourg,2021,0.00120503937129578,639321,OHI,770.406975896189
Luxembourg,2022,0.00120503937129578,647599,OHI,780.382291811775
Luxembourg,2023,0.00120503937129578,654768,OHI,789.021219064595
Luxembourg,2024,0.00120503937129578,661594,OHI,797.24681781306
Luxembourg,2025,0.00120503937129578,668100,OHI,805.08680396271
Luxembourg,2026,0.00120503937129578,674296,OHI,812.553227907259
Luxembourg,2027,0.00120503937129578,680226,OHI,819.699111379043
Luxembourg,2028,0.00120503937129578,685968,OHI,826.618447449023
Luxembourg,2029,0.00120503937129578,691585,OHI,833.387153597591
Luxembourg,2030,0.00120503937129578,697086,OHI,840.016075179089
Madagascar,2020,0.927469880984873,28225177,SSA,26178001.552967
Madagascar,2021,0.926039737643035,28915653,SSA,26777043.7178971
Madagascar,2022,0.924047464069884,29611714,SSA,27362629.2284627
Madagascar,2023,0.921461986869457,30325732,SSA,27944009.2619907
Madagascar,2024,0.919220604238708,31056610,SSA,28547875.8098059
Madagascar,2025,0.917338628881003,31797306,SSA,29168897.0881497
Madagascar,2026,0.91585786437444,32544738,SSA,29806354.2413057
Madagascar,2027,0.913622541596831,33299316,SSA,30423005.717356
